Entity,Code,Day,Daily hospital occupancy
Canada,CAN,2020-04-01,820
Canada,CAN,2020-04-02,636
Canada,CAN,2020-04-03,674
Canada,CAN,2020-04-04,747
Canada,CAN,2020-04-05,767
Canada,CAN,2020-04-06,1428
Canada,CAN,2020-04-07,1507
Canada,CAN,2020-04-08,1493
Canada,CAN,2020-04-09,1698
Canada,CAN,2020-04-10,1762
Canada,CAN,2020-04-11,1846
Canada,CAN,2020-04-12,1891
Canada,CAN,2020-04-13,1941
Canada,CAN,2020-04-14,2004
Canada,CAN,2020-04-15,2112
Canada,CAN,2020-04-16,2131
Canada,CAN,2020-04-17,2189
Canada,CAN,2020-04-18,2213
Canada,CAN,2020-04-19,2290
Canada,CAN,2020-04-20,2365
Canada,CAN,2020-04-21,2467
Canada,CAN,2020-04-22,2582
Canada,CAN,2020-04-23,2615
Canada,CAN,2020-04-24,2660
Canada,CAN,2020-04-25,2668
Canada,CAN,2020-04-26,2717
Canada,CAN,2020-04-27,2817
Canada,CAN,2020-04-28,2905
Canada,CAN,2020-04-29,2947
Canada,CAN,2020-04-30,2922
Canada,CAN,2020-05-01,2937
Canada,CAN,2020-05-02,2927
Canada,CAN,2020-05-03,2981
Canada,CAN,2020-05-04,3032
Canada,CAN,2020-05-05,3037
Canada,CAN,2020-05-06,3013
Canada,CAN,2020-05-07,3016
Canada,CAN,2020-05-08,2951
Canada,CAN,2020-05-09,2967
Canada,CAN,2020-05-10,2970
Canada,CAN,2020-05-11,3016
Canada,CAN,2020-05-12,3005
Canada,CAN,2020-05-13,2972
Canada,CAN,2020-05-14,2910
Canada,CAN,2020-05-15,2873
Canada,CAN,2020-05-16,2806
Canada,CAN,2020-05-17,2742
Canada,CAN,2020-05-18,2819
Canada,CAN,2020-05-19,2790
Canada,CAN,2020-05-20,2728
Canada,CAN,2020-05-21,2648
Canada,CAN,2020-05-22,2569
Canada,CAN,2020-05-23,2482
Canada,CAN,2020-05-24,2428
Canada,CAN,2020-05-25,2466
Canada,CAN,2020-05-26,2427
Canada,CAN,2020-05-27,2385
Canada,CAN,2020-05-28,2306
Canada,CAN,2020-05-29,2228
Canada,CAN,2020-05-30,2156
Canada,CAN,2020-05-31,2168
Canada,CAN,2020-06-01,2150
Canada,CAN,2020-06-02,2107
Canada,CAN,2020-06-03,2036
Canada,CAN,2020-06-04,1874
Canada,CAN,2020-06-05,1793
Canada,CAN,2020-06-06,1724
Canada,CAN,2020-06-07,1695
Canada,CAN,2020-06-08,1674
Canada,CAN,2020-06-09,1623
Canada,CAN,2020-06-10,1587
Canada,CAN,2020-06-11,1528
Canada,CAN,2020-06-12,1449
Canada,CAN,2020-06-13,1370
Canada,CAN,2020-06-14,1328
Canada,CAN,2020-06-15,1313
Canada,CAN,2020-06-16,1228
Canada,CAN,2020-06-17,1169
Canada,CAN,2020-06-18,1119
Canada,CAN,2020-06-19,1034
Canada,CAN,2020-06-20,977
Canada,CAN,2020-06-21,985
Canada,CAN,2020-06-22,970
Canada,CAN,2020-06-23,946
Canada,CAN,2020-06-24,906
Canada,CAN,2020-06-25,899
Canada,CAN,2020-06-26,852
Canada,CAN,2020-06-27,824
Canada,CAN,2020-06-28,800
Canada,CAN,2020-06-29,797
Canada,CAN,2020-06-30,724
Canada,CAN,2020-07-01,715
Canada,CAN,2020-07-02,696
Canada,CAN,2020-07-03,672
Canada,CAN,2020-07-04,657
Canada,CAN,2020-07-05,649
Canada,CAN,2020-07-06,651
Canada,CAN,2020-07-07,631
Canada,CAN,2020-07-08,603
Canada,CAN,2020-07-09,605
Canada,CAN,2020-07-10,582
Canada,CAN,2020-07-11,587
Canada,CAN,2020-07-12,585
Canada,CAN,2020-07-13,562
Canada,CAN,2020-07-14,555
Canada,CAN,2020-07-15,553
Canada,CAN,2020-07-16,547
Canada,CAN,2020-07-17,536
Canada,CAN,2020-07-18,537
Canada,CAN,2020-07-19,536
Canada,CAN,2020-07-20,560
Canada,CAN,2020-07-21,586
Canada,CAN,2020-07-22,565
Canada,CAN,2020-07-23,494
Canada,CAN,2020-07-24,484
Canada,CAN,2020-07-25,461
Canada,CAN,2020-07-26,473
Canada,CAN,2020-07-27,473
Canada,CAN,2020-07-28,458
Canada,CAN,2020-07-29,444
Canada,CAN,2020-07-30,424
Canada,CAN,2020-07-31,402
Canada,CAN,2020-08-01,382
Canada,CAN,2020-08-02,383
Canada,CAN,2020-08-03,378
Canada,CAN,2020-08-04,381
Canada,CAN,2020-08-05,364
Canada,CAN,2020-08-06,341
Canada,CAN,2020-08-07,339
Canada,CAN,2020-08-08,328
Canada,CAN,2020-08-09,332
Canada,CAN,2020-08-10,315
Canada,CAN,2020-08-11,306
Canada,CAN,2020-08-12,298
Canada,CAN,2020-08-13,293
Canada,CAN,2020-08-14,296
Canada,CAN,2020-08-15,288
Canada,CAN,2020-08-16,293
Canada,CAN,2020-08-17,282
Canada,CAN,2020-08-18,279
Canada,CAN,2020-08-19,276
Canada,CAN,2020-08-20,271
Canada,CAN,2020-08-21,270
Canada,CAN,2020-08-22,251
Canada,CAN,2020-08-23,253
Canada,CAN,2020-08-24,260
Canada,CAN,2020-08-25,272
Canada,CAN,2020-08-26,286
Canada,CAN,2020-08-27,273
Canada,CAN,2020-08-28,265
Canada,CAN,2020-08-29,260
Canada,CAN,2020-08-30,278
Canada,CAN,2020-08-31,286
Canada,CAN,2020-09-01,293
Canada,CAN,2020-09-02,299
Canada,CAN,2020-09-03,287
Canada,CAN,2020-09-04,287
Canada,CAN,2020-09-05,256
Canada,CAN,2020-09-06,258
Canada,CAN,2020-09-07,259
Canada,CAN,2020-09-08,290
Canada,CAN,2020-09-09,303
Canada,CAN,2020-09-10,306
Canada,CAN,2020-09-11,302
Canada,CAN,2020-09-12,302
Canada,CAN,2020-09-13,310
Canada,CAN,2020-09-14,324
Canada,CAN,2020-09-15,328
Canada,CAN,2020-09-16,340
Canada,CAN,2020-09-17,343
Canada,CAN,2020-09-18,363
Canada,CAN,2020-09-19,368
Canada,CAN,2020-09-20,396
Canada,CAN,2020-09-21,416
Canada,CAN,2020-09-22,450
Canada,CAN,2020-09-23,470
Canada,CAN,2020-09-24,499
Canada,CAN,2020-09-25,534
Canada,CAN,2020-09-26,554
Canada,CAN,2020-09-27,566
Canada,CAN,2020-09-28,602
Canada,CAN,2020-09-29,643
Canada,CAN,2020-09-30,671
Canada,CAN,2020-10-01,666
Canada,CAN,2020-10-02,691
Canada,CAN,2020-10-03,709
Canada,CAN,2020-10-04,751
Canada,CAN,2020-10-05,793
Canada,CAN,2020-10-06,837
Canada,CAN,2020-10-07,888
Canada,CAN,2020-10-08,910
Canada,CAN,2020-10-09,912
Canada,CAN,2020-10-10,900
Canada,CAN,2020-10-11,942
Canada,CAN,2020-10-12,954
Canada,CAN,2020-10-13,1007
Canada,CAN,2020-10-14,1038
Canada,CAN,2020-10-15,1079
Canada,CAN,2020-10-16,1063
Canada,CAN,2020-10-17,1072
Canada,CAN,2020-10-18,1093
Canada,CAN,2020-10-19,1106
Canada,CAN,2020-10-20,1128
Canada,CAN,2020-10-21,1134
Canada,CAN,2020-10-22,1169
Canada,CAN,2020-10-23,1168
Canada,CAN,2020-10-24,1204
Canada,CAN,2020-10-25,1225
Canada,CAN,2020-10-26,1263
Canada,CAN,2020-10-27,1296
Canada,CAN,2020-10-28,1305
Canada,CAN,2020-10-29,1317
Canada,CAN,2020-10-30,1319
Canada,CAN,2020-10-31,1329
Canada,CAN,2020-11-01,1381
Canada,CAN,2020-11-02,1448
Canada,CAN,2020-11-03,1477
Canada,CAN,2020-11-04,1480
Canada,CAN,2020-11-05,1524
Canada,CAN,2020-11-06,1535
Canada,CAN,2020-11-07,1542
Canada,CAN,2020-11-08,1639
Canada,CAN,2020-11-09,1696
Canada,CAN,2020-11-10,1775
Canada,CAN,2020-11-11,1822
Canada,CAN,2020-11-12,1905
Canada,CAN,2020-11-13,1926
Canada,CAN,2020-11-14,1946
Canada,CAN,2020-11-15,1988
Canada,CAN,2020-11-16,2079
Canada,CAN,2020-11-17,2145
Canada,CAN,2020-11-18,2153
Canada,CAN,2020-11-19,2151
Canada,CAN,2020-11-20,2161
Canada,CAN,2020-11-21,2250
Canada,CAN,2020-11-22,2302
Canada,CAN,2020-11-23,2411
Canada,CAN,2020-11-24,2446
Canada,CAN,2020-11-25,2502
Canada,CAN,2020-11-26,2688
Canada,CAN,2020-11-27,2738
Canada,CAN,2020-11-28,2778
Canada,CAN,2020-11-29,2816
Canada,CAN,2020-11-30,2946
Canada,CAN,2020-12-01,3056
Canada,CAN,2020-12-02,3130
Canada,CAN,2020-12-03,3184
Canada,CAN,2020-12-04,3253
Canada,CAN,2020-12-05,3296
Canada,CAN,2020-12-06,3382
Canada,CAN,2020-12-07,3465
Canada,CAN,2020-12-08,3477
Canada,CAN,2020-12-09,3441
Canada,CAN,2020-12-10,3511
Canada,CAN,2020-12-11,3515
Canada,CAN,2020-12-12,3514
Canada,CAN,2020-12-13,3651
Canada,CAN,2020-12-14,3795
Canada,CAN,2020-12-15,3790
Canada,CAN,2020-12-16,3778
Canada,CAN,2020-12-17,3748
Canada,CAN,2020-12-18,3756
Canada,CAN,2020-12-19,3789
Canada,CAN,2020-12-20,3883
Canada,CAN,2020-12-21,3943
Canada,CAN,2020-12-22,3927
Canada,CAN,2020-12-23,3881
Canada,CAN,2020-12-24,3833
Canada,CAN,2020-12-25,4006
Canada,CAN,2020-12-26,4176
Canada,CAN,2020-12-27,4313
Canada,CAN,2020-12-28,4419
Canada,CAN,2020-12-29,4597
Canada,CAN,2020-12-30,4613
Canada,CAN,2020-12-31,4601
Canada,CAN,2021-01-01,4620
Canada,CAN,2021-01-02,4727
Canada,CAN,2021-01-03,4847
Canada,CAN,2021-01-04,4954
Canada,CAN,2021-01-05,4981
Canada,CAN,2021-01-06,5027
Canada,CAN,2021-01-07,5016
Canada,CAN,2021-01-08,4969
Canada,CAN,2021-01-09,5001
Canada,CAN,2021-01-10,5125
Canada,CAN,2021-01-11,5203
Canada,CAN,2021-01-12,5227
Canada,CAN,2021-01-13,5209
Canada,CAN,2021-01-14,5152
Canada,CAN,2021-01-15,5028
Canada,CAN,2021-01-16,4948
Canada,CAN,2021-01-17,4988
Canada,CAN,2021-01-18,4992
Canada,CAN,2021-01-19,4913
Canada,CAN,2021-01-20,4824
Canada,CAN,2021-01-21,4731
Canada,CAN,2021-01-22,4659
Canada,CAN,2021-01-23,4527
Canada,CAN,2021-01-24,4519
Canada,CAN,2021-01-25,4436
Canada,CAN,2021-01-26,4329
Canada,CAN,2021-01-27,4235
Canada,CAN,2021-01-28,4160
Canada,CAN,2021-01-29,3995
Canada,CAN,2021-01-30,3896
Canada,CAN,2021-01-31,3879
Canada,CAN,2021-02-01,3740
Canada,CAN,2021-02-02,3765
Canada,CAN,2021-02-03,3630
Canada,CAN,2021-02-04,3498
Canada,CAN,2021-02-05,3377
Canada,CAN,2021-02-06,3292
Canada,CAN,2021-02-07,3309
Canada,CAN,2021-02-08,3240
Canada,CAN,2021-02-09,3171
Canada,CAN,2021-02-10,3038
Canada,CAN,2021-02-11,2919
Canada,CAN,2021-02-12,2837
Canada,CAN,2021-02-13,2792
Canada,CAN,2021-02-14,2779
Canada,CAN,2021-02-15,2738
Canada,CAN,2021-02-16,2759
Canada,CAN,2021-02-17,2665
Canada,CAN,2021-02-18,2609
Canada,CAN,2021-02-19,2544
Canada,CAN,2021-02-20,2502
Canada,CAN,2021-02-21,2504
Canada,CAN,2021-02-22,2478
Canada,CAN,2021-02-23,2485
Canada,CAN,2021-02-24,2401
Canada,CAN,2021-02-25,2367
Canada,CAN,2021-02-26,2303
Canada,CAN,2021-02-27,2281
Canada,CAN,2021-02-28,2281
Canada,CAN,2021-03-01,2305
Canada,CAN,2021-03-02,2266
Canada,CAN,2021-03-03,2257
Canada,CAN,2021-03-04,2221
Canada,CAN,2021-03-05,2201
Canada,CAN,2021-03-06,2176
Canada,CAN,2021-03-07,2225
Canada,CAN,2021-03-08,2186
Canada,CAN,2021-03-09,2242
Canada,CAN,2021-03-10,2214
Canada,CAN,2021-03-11,2234
Canada,CAN,2021-03-12,2209
Canada,CAN,2021-03-13,2228
Canada,CAN,2021-03-14,2277
Canada,CAN,2021-03-15,2265
Canada,CAN,2021-03-16,2264
Canada,CAN,2021-03-17,2290
Canada,CAN,2021-03-18,2298
Canada,CAN,2021-03-19,2316
Canada,CAN,2021-03-20,2350
Canada,CAN,2021-03-21,2363
Canada,CAN,2021-03-22,2465
Canada,CAN,2021-03-23,2474
Canada,CAN,2021-03-24,2460
Canada,CAN,2021-03-25,2529
Canada,CAN,2021-03-26,2507
Canada,CAN,2021-03-27,2533
Canada,CAN,2021-03-28,2599
Canada,CAN,2021-03-29,2669
Canada,CAN,2021-03-30,2689
Canada,CAN,2021-03-31,2733
Canada,CAN,2021-04-01,2745
Canada,CAN,2021-04-02,2820
Canada,CAN,2021-04-03,2918
Canada,CAN,2021-04-04,3010
Canada,CAN,2021-04-05,3166
Canada,CAN,2021-04-06,3194
Canada,CAN,2021-04-07,3269
Canada,CAN,2021-04-08,3339
Canada,CAN,2021-04-09,3420
Canada,CAN,2021-04-10,3569
Canada,CAN,2021-04-11,3714
Canada,CAN,2021-04-12,3842
Canada,CAN,2021-04-13,3954
Canada,CAN,2021-04-14,3993
Canada,CAN,2021-04-15,4106
Canada,CAN,2021-04-16,4221
Canada,CAN,2021-04-17,4316
Canada,CAN,2021-04-18,4458
Canada,CAN,2021-04-19,4477
Canada,CAN,2021-04-20,4555
Canada,CAN,2021-04-21,4553
Canada,CAN,2021-04-22,4559
Canada,CAN,2021-04-23,4538
Canada,CAN,2021-04-24,4581
Canada,CAN,2021-04-25,4621
Canada,CAN,2021-04-26,4599
Canada,CAN,2021-04-27,4587
Canada,CAN,2021-04-28,4487
Canada,CAN,2021-04-29,4465
Canada,CAN,2021-04-30,4414
Canada,CAN,2021-05-01,4444
Canada,CAN,2021-05-02,4486
Canada,CAN,2021-05-03,4383
Canada,CAN,2021-05-04,4289
Canada,CAN,2021-05-05,4221
Canada,CAN,2021-05-06,4104
Canada,CAN,2021-05-07,4043
Canada,CAN,2021-05-08,4021
Canada,CAN,2021-05-09,4049
Canada,CAN,2021-05-10,3935
Canada,CAN,2021-05-11,3951
Canada,CAN,2021-05-12,3905
Canada,CAN,2021-05-13,3862
Canada,CAN,2021-05-14,3709
Canada,CAN,2021-05-15,3685
Canada,CAN,2021-05-16,3718
Canada,CAN,2021-05-17,3599
Canada,CAN,2021-05-18,3530
Canada,CAN,2021-05-19,3429
Canada,CAN,2021-05-20,3324
Canada,CAN,2021-05-21,3302
Canada,CAN,2021-05-22,3143
Canada,CAN,2021-05-23,3162
Canada,CAN,2021-05-24,3108
Canada,CAN,2021-05-25,3040
Canada,CAN,2021-05-26,2940
Canada,CAN,2021-05-27,2802
Canada,CAN,2021-05-28,2677
Canada,CAN,2021-05-29,2609
Canada,CAN,2021-05-30,2572
Canada,CAN,2021-05-31,2436
Canada,CAN,2021-06-01,2387
Canada,CAN,2021-06-02,2271
Canada,CAN,2021-06-03,2160
Canada,CAN,2021-06-04,2064
Canada,CAN,2021-06-05,2041
Canada,CAN,2021-06-06,1993
Canada,CAN,2021-06-07,1939
Canada,CAN,2021-06-08,1871
Canada,CAN,2021-06-09,1803
Canada,CAN,2021-06-10,1708
Canada,CAN,2021-06-11,1633
Canada,CAN,2021-06-12,1625
Canada,CAN,2021-06-13,1587
Canada,CAN,2021-06-14,1558
Canada,CAN,2021-06-15,1494
Canada,CAN,2021-06-16,1436
Canada,CAN,2021-06-17,1365
Canada,CAN,2021-06-18,1301
Canada,CAN,2021-06-19,1273
Canada,CAN,2021-06-20,1292
Canada,CAN,2021-06-21,1209
Canada,CAN,2021-06-22,1177
Canada,CAN,2021-06-23,1138
Canada,CAN,2021-06-24,1111
Canada,CAN,2021-06-25,1068
Canada,CAN,2021-06-26,1049
Canada,CAN,2021-06-27,1051
Canada,CAN,2021-06-28,1033
Canada,CAN,2021-06-29,995
Canada,CAN,2021-06-30,951
Canada,CAN,2021-07-01,913
Canada,CAN,2021-07-02,875
Canada,CAN,2021-07-03,851
Canada,CAN,2021-07-04,850
Canada,CAN,2021-07-05,846
Canada,CAN,2021-07-06,831
Canada,CAN,2021-07-07,814
Canada,CAN,2021-07-08,763
Canada,CAN,2021-07-09,744
Canada,CAN,2021-07-10,753
Canada,CAN,2021-07-11,736
Canada,CAN,2021-07-12,722
Canada,CAN,2021-07-13,709
Canada,CAN,2021-07-14,687
Canada,CAN,2021-07-15,666
Canada,CAN,2021-07-16,641
Canada,CAN,2021-07-17,644
Canada,CAN,2021-07-18,655
Canada,CAN,2021-07-19,621
Canada,CAN,2021-07-20,607
Canada,CAN,2021-07-21,606
Canada,CAN,2021-07-22,586
Canada,CAN,2021-07-23,569
Canada,CAN,2021-07-24,570
Canada,CAN,2021-07-25,566
Canada,CAN,2021-07-26,552
Canada,CAN,2021-07-27,532
Canada,CAN,2021-07-28,528
Canada,CAN,2021-07-29,527
Canada,CAN,2021-07-30,515
Canada,CAN,2021-07-31,503
Canada,CAN,2021-08-01,510
Canada,CAN,2021-08-02,518
Canada,CAN,2021-08-03,532
Canada,CAN,2021-08-04,547
Canada,CAN,2021-08-05,583
Canada,CAN,2021-08-06,552
Canada,CAN,2021-08-07,561
Canada,CAN,2021-08-08,558
Canada,CAN,2021-08-09,587
Canada,CAN,2021-08-10,614
Canada,CAN,2021-08-11,634
Canada,CAN,2021-08-12,661
Canada,CAN,2021-08-13,677
Canada,CAN,2021-08-14,672
Canada,CAN,2021-08-15,685
Canada,CAN,2021-08-16,741
Canada,CAN,2021-08-17,772
Canada,CAN,2021-08-18,810
Canada,CAN,2021-08-19,860
Canada,CAN,2021-08-20,906
Canada,CAN,2021-08-21,804
Canada,CAN,2021-08-22,874
Canada,CAN,2021-08-23,892
Canada,CAN,2021-08-24,1075
Canada,CAN,2021-08-25,1125
Canada,CAN,2021-08-26,1193
Canada,CAN,2021-08-27,1210
Canada,CAN,2021-08-28,1224
Canada,CAN,2021-08-29,1249
Canada,CAN,2021-08-30,1315
Canada,CAN,2021-08-31,1379
Canada,CAN,2021-09-01,1418
Canada,CAN,2021-09-02,1454
Canada,CAN,2021-09-03,1533
Canada,CAN,2021-09-04,1583
Canada,CAN,2021-09-05,1618
Canada,CAN,2021-09-06,1647
Canada,CAN,2021-09-07,1746
Canada,CAN,2021-09-08,1833
Canada,CAN,2021-09-09,1852
Canada,CAN,2021-09-10,1935
Canada,CAN,2021-09-11,1613
Canada,CAN,2021-09-12,2007
Canada,CAN,2021-09-13,2051
Canada,CAN,2021-09-14,2135
Canada,CAN,2021-09-15,2171
Canada,CAN,2021-09-16,2170
Canada,CAN,2021-09-17,2226
Canada,CAN,2021-09-18,1889
Canada,CAN,2021-09-19,1901
Canada,CAN,2021-09-20,2334
Canada,CAN,2021-09-21,2386
Canada,CAN,2021-09-22,2429
Canada,CAN,2021-09-23,2455
Canada,CAN,2021-09-24,2482
Canada,CAN,2021-09-25,2111
Canada,CAN,2021-09-26,2107
Canada,CAN,2021-09-27,2525
Canada,CAN,2021-09-28,2530
Canada,CAN,2021-09-29,2574
Canada,CAN,2021-09-30,2178
Canada,CAN,2021-10-01,2516
Canada,CAN,2021-10-02,2178
Canada,CAN,2021-10-03,2168
Canada,CAN,2021-10-04,2550
Canada,CAN,2021-10-05,2586
Canada,CAN,2021-10-06,2631
Canada,CAN,2021-10-07,2634
Canada,CAN,2021-10-08,2595
Canada,CAN,2021-10-09,2532
Canada,CAN,2021-10-10,2533
Canada,CAN,2021-10-11,2532
Canada,CAN,2021-10-12,2522
Canada,CAN,2021-10-13,2536
Canada,CAN,2021-10-14,2533
Canada,CAN,2021-10-15,2501
Canada,CAN,2021-10-16,2461
Canada,CAN,2021-10-17,2440
Canada,CAN,2021-10-18,2452
Canada,CAN,2021-10-19,2423
Canada,CAN,2021-10-20,2387
Canada,CAN,2021-10-21,2341
Canada,CAN,2021-10-22,2315
Canada,CAN,2021-10-23,2250
Canada,CAN,2021-10-24,2237
Canada,CAN,2021-10-25,2195
Canada,CAN,2021-10-26,2166
Canada,CAN,2021-10-27,2133
Canada,CAN,2021-10-28,2122
Canada,CAN,2021-10-29,2100
Canada,CAN,2021-10-30,2049
Canada,CAN,2021-10-31,2033
Canada,CAN,2021-11-01,2031
Canada,CAN,2021-11-02,2076
Canada,CAN,2021-11-03,2003
Canada,CAN,2021-11-04,1991
Canada,CAN,2021-11-05,1961
Canada,CAN,2021-11-06,1918
Canada,CAN,2021-11-07,1936
Canada,CAN,2021-11-08,1918
Canada,CAN,2021-11-09,1910
Canada,CAN,2021-11-10,1860
Canada,CAN,2021-11-11,1836
Canada,CAN,2021-11-12,1828
Canada,CAN,2021-11-13,1818
Canada,CAN,2021-11-14,1836
Canada,CAN,2021-11-15,1836
Canada,CAN,2021-11-16,1817
Canada,CAN,2021-11-17,1799
Canada,CAN,2021-11-18,1767
Canada,CAN,2021-11-19,1777
Canada,CAN,2021-11-20,1729
Canada,CAN,2021-11-21,1744
Canada,CAN,2021-11-22,1750
Canada,CAN,2021-11-23,1773
Canada,CAN,2021-11-24,1704
Canada,CAN,2021-11-25,1649
Canada,CAN,2021-11-26,1645
Canada,CAN,2021-11-27,1627
Canada,CAN,2021-11-28,1669
Canada,CAN,2021-11-29,1697
Canada,CAN,2021-11-30,1700
Canada,CAN,2021-12-01,1702
Canada,CAN,2021-12-02,1636
Canada,CAN,2021-12-03,1601
Canada,CAN,2021-12-04,1581
Canada,CAN,2021-12-05,1619
Canada,CAN,2021-12-06,1634
Canada,CAN,2021-12-07,1631
Canada,CAN,2021-12-08,1575
Canada,CAN,2021-12-09,1563
Canada,CAN,2021-12-10,1586
Canada,CAN,2021-12-11,1559
Canada,CAN,2021-12-12,1611
Canada,CAN,2021-12-13,1629
Canada,CAN,2021-12-14,1610
Canada,CAN,2021-12-15,1602
Canada,CAN,2021-12-16,1622
Canada,CAN,2021-12-17,1695
Canada,CAN,2021-12-18,1670
Canada,CAN,2021-12-19,1728
Canada,CAN,2021-12-20,1770
Canada,CAN,2021-12-21,1813
Canada,CAN,2021-12-22,1859
Canada,CAN,2021-12-23,1925
Canada,CAN,2021-12-24,2018
Canada,CAN,2021-12-25,2112
Canada,CAN,2021-12-26,2270
Canada,CAN,2021-12-27,2502
Canada,CAN,2021-12-28,2769
Canada,CAN,2021-12-29,3094
Canada,CAN,2021-12-30,3542
Canada,CAN,2021-12-31,3834
Canada,CAN,2022-01-01,4061
Canada,CAN,2022-01-02,4531
Canada,CAN,2022-01-03,4982
Canada,CAN,2022-01-04,5624
Canada,CAN,2022-01-05,6036
Canada,CAN,2022-01-06,6520
Canada,CAN,2022-01-07,6999
Canada,CAN,2022-01-08,7397
Canada,CAN,2022-01-09,7898
Canada,CAN,2022-01-10,8450
Canada,CAN,2022-01-11,8973
Canada,CAN,2022-01-12,9411
Canada,CAN,2022-01-13,9812
Canada,CAN,2022-01-14,10320
Canada,CAN,2022-01-15,10238
Canada,CAN,2022-01-16,10489
Canada,CAN,2022-01-17,11099
Canada,CAN,2022-01-18,11144
Canada,CAN,2022-01-19,11182
Canada,CAN,2022-01-20,11301
Canada,CAN,2022-01-21,11291
Canada,CAN,2022-01-22,11031
Canada,CAN,2022-01-23,11078
Canada,CAN,2022-01-24,11489
Canada,CAN,2022-01-25,11315
Canada,CAN,2022-01-26,11169
Canada,CAN,2022-01-27,11014
Canada,CAN,2022-01-28,10928
Canada,CAN,2022-01-29,10466
Canada,CAN,2022-01-30,10488
Canada,CAN,2022-01-31,10757
Canada,CAN,2022-02-01,10397
Canada,CAN,2022-02-02,10090
Canada,CAN,2022-02-03,9802
Canada,CAN,2022-02-04,9556
Canada,CAN,2022-02-05,9052
Canada,CAN,2022-02-06,9010
Canada,CAN,2022-02-07,9220
Canada,CAN,2022-02-08,8991
Canada,CAN,2022-02-09,8707
Canada,CAN,2022-02-10,8486
Canada,CAN,2022-02-11,8263
Canada,CAN,2022-02-12,7781
Canada,CAN,2022-02-13,7746
Canada,CAN,2022-02-14,7834
Canada,CAN,2022-02-15,7571
Canada,CAN,2022-02-16,7387
Canada,CAN,2022-02-17,7213
Canada,CAN,2022-02-18,7011
Canada,CAN,2022-02-19,6710
Canada,CAN,2022-02-20,6694
Canada,CAN,2022-02-21,6750
Canada,CAN,2022-02-22,6630
Canada,CAN,2022-02-23,6405
Canada,CAN,2022-02-24,6139
Canada,CAN,2022-02-25,6079
Canada,CAN,2022-02-26,5739
Canada,CAN,2022-02-27,5685
Canada,CAN,2022-02-28,5696
Canada,CAN,2022-03-01,5535
Canada,CAN,2022-03-02,5464
Canada,CAN,2022-03-03,5406
Canada,CAN,2022-03-04,5269
Canada,CAN,2022-03-05,5086
Canada,CAN,2022-03-06,5101
Canada,CAN,2022-03-07,5167
Canada,CAN,2022-03-08,5022
Canada,CAN,2022-03-09,4987
Canada,CAN,2022-03-10,4845
Canada,CAN,2022-03-11,4783
Canada,CAN,2022-03-12,4588
Canada,CAN,2022-03-13,4586
Canada,CAN,2022-03-14,4666
Canada,CAN,2022-03-15,4575
Canada,CAN,2022-03-16,4474
Canada,CAN,2022-03-17,4412
Canada,CAN,2022-03-18,4388
Canada,CAN,2022-03-19,4269
Canada,CAN,2022-03-20,4347
Canada,CAN,2022-03-21,4469
Canada,CAN,2022-03-22,4432
Canada,CAN,2022-03-23,4438
Canada,CAN,2022-03-24,4484
Canada,CAN,2022-03-25,4531
Canada,CAN,2022-03-26,4418
Canada,CAN,2022-03-27,4632
Canada,CAN,2022-03-28,4719
Canada,CAN,2022-03-29,4781
Canada,CAN,2022-03-30,4869
Canada,CAN,2022-03-31,4981
Canada,CAN,2022-04-01,5078
Canada,CAN,2022-04-02,5120
Canada,CAN,2022-04-03,5325
Canada,CAN,2022-04-04,5712
Canada,CAN,2022-04-05,5759
Canada,CAN,2022-04-06,5866
Canada,CAN,2022-04-07,6069
Canada,CAN,2022-04-08,6195
Canada,CAN,2022-04-09,6118
Canada,CAN,2022-04-10,6424
Canada,CAN,2022-04-11,6696
Canada,CAN,2022-04-12,6825
Canada,CAN,2022-04-13,6947
Canada,CAN,2022-04-14,7122
Canada,CAN,2022-04-15,7104
Canada,CAN,2022-04-16,7186
Canada,CAN,2022-04-17,7310
Canada,CAN,2022-04-18,7514
Canada,CAN,2022-04-19,7684
Canada,CAN,2022-04-20,7706
Canada,CAN,2022-04-21,7686
Canada,CAN,2022-04-22,7754
Canada,CAN,2022-04-23,7597
Canada,CAN,2022-04-24,7682
Canada,CAN,2022-04-25,7859
Canada,CAN,2022-04-26,7877
Canada,CAN,2022-04-27,7811
Canada,CAN,2022-04-28,7799
Canada,CAN,2022-04-29,7716
Canada,CAN,2022-04-30,7493
Canada,CAN,2022-05-01,7646
Canada,CAN,2022-05-02,7818
Canada,CAN,2022-05-03,7723
Canada,CAN,2022-05-04,7703
Canada,CAN,2022-05-05,7572
Canada,CAN,2022-05-06,7455
Canada,CAN,2022-05-07,7150
Canada,CAN,2022-05-08,7154
Canada,CAN,2022-05-09,7225
Canada,CAN,2022-05-10,7119
Canada,CAN,2022-05-11,7014
Canada,CAN,2022-05-12,6829
Canada,CAN,2022-05-13,6660
Canada,CAN,2022-05-14,6379
Canada,CAN,2022-05-15,6401
Canada,CAN,2022-05-16,6548
Canada,CAN,2022-05-17,6423
Canada,CAN,2022-05-18,6266
Canada,CAN,2022-05-19,6075
Canada,CAN,2022-05-20,5826
Canada,CAN,2022-05-21,5552
Canada,CAN,2022-05-22,5593
Canada,CAN,2022-05-23,5604
Canada,CAN,2022-05-24,5647
Canada,CAN,2022-05-25,5536
Canada,CAN,2022-05-26,5352
