Entity,Code,Day,Weekly cases
Brazil,BRA,2024-10-09,0
Brazil,BRA,2024-10-10,0
Brazil,BRA,2024-10-11,0
Brazil,BRA,2024-10-12,0
Brazil,BRA,2024-10-13,0
Brazil,BRA,2024-10-14,0
Brazil,BRA,2024-10-15,0
Brazil,BRA,2024-10-16,0
Brazil,BRA,2024-10-17,0
Brazil,BRA,2024-10-18,0
Brazil,BRA,2024-10-19,0
Brazil,BRA,2024-10-20,0
Brazil,BRA,2024-10-21,0
Brazil,BRA,2024-10-22,0
Brazil,BRA,2024-10-23,0
Brazil,BRA,2024-10-24,0
Brazil,BRA,2024-10-25,0
Brazil,BRA,2024-10-26,0
Brazil,BRA,2024-10-27,0
Brazil,BRA,2024-10-28,0
Brazil,BRA,2024-10-29,0
Brazil,BRA,2024-10-30,0
Brazil,BRA,2024-10-31,0
Brazil,BRA,2024-11-01,0
Brazil,BRA,2024-11-02,0
Brazil,BRA,2024-11-03,0
Brazil,BRA,2024-11-04,0
Brazil,BRA,2024-11-05,0
Brazil,BRA,2024-11-06,0
Brazil,BRA,2024-11-07,0
Brazil,BRA,2024-11-08,0
Brazil,BRA,2024-11-09,0
Brazil,BRA,2024-11-10,0
Brazil,BRA,2024-11-11,0
Brazil,BRA,2024-11-12,0
Brazil,BRA,2024-11-13,0
Brazil,BRA,2024-11-14,0
Brazil,BRA,2024-11-15,0
Brazil,BRA,2024-11-16,0
Brazil,BRA,2024-11-17,0
Canada,CAN,2020-01-09,0
Canada,CAN,2020-01-10,0
Canada,CAN,2020-01-11,0
Canada,CAN,2020-01-12,0
Canada,CAN,2020-01-13,0
Canada,CAN,2020-01-14,0
Canada,CAN,2020-01-15,0
Canada,CAN,2020-01-16,0
Canada,CAN,2020-01-17,0
Canada,CAN,2020-01-18,0
Canada,CAN,2020-01-19,0
Canada,CAN,2020-01-20,0
Canada,CAN,2020-01-21,0
Canada,CAN,2020-01-22,0
Canada,CAN,2020-01-23,0
Canada,CAN,2020-01-24,0
Canada,CAN,2020-01-25,0
Canada,CAN,2020-01-26,1
Canada,CAN,2020-01-27,1
Canada,CAN,2020-01-28,2
Canada,CAN,2020-01-29,2
Canada,CAN,2020-01-30,3
Canada,CAN,2020-01-31,3
Canada,CAN,2020-02-01,4
Canada,CAN,2020-02-02,3
Canada,CAN,2020-02-03,3
Canada,CAN,2020-02-04,6
Canada,CAN,2020-02-05,7
Canada,CAN,2020-02-06,6
Canada,CAN,2020-02-08,7
Canada,CAN,2020-02-09,7
Canada,CAN,2020-02-10,7
Canada,CAN,2020-02-11,3
Canada,CAN,2020-02-12,2
Canada,CAN,2020-02-13,2
Canada,CAN,2020-02-14,2
Canada,CAN,2020-02-15,0
Canada,CAN,2020-02-16,0
Canada,CAN,2020-02-17,1
Canada,CAN,2020-02-18,1
Canada,CAN,2020-02-19,1
Canada,CAN,2020-02-20,1
Canada,CAN,2020-02-21,1
Canada,CAN,2020-02-22,2
Canada,CAN,2020-02-23,2
Canada,CAN,2020-02-24,1
Canada,CAN,2020-02-25,2
Canada,CAN,2020-02-26,2
Canada,CAN,2020-02-27,3
Canada,CAN,2020-02-28,4
Canada,CAN,2020-02-29,4
Canada,CAN,2020-03-01,6
Canada,CAN,2020-03-02,6
Canada,CAN,2020-03-03,14
Canada,CAN,2020-03-04,23
Canada,CAN,2020-03-05,22
Canada,CAN,2020-03-06,33
Canada,CAN,2020-03-07,32
Canada,CAN,2020-03-08,36
Canada,CAN,2020-03-09,42
Canada,CAN,2020-03-10,38
Canada,CAN,2020-03-11,44
Canada,CAN,2020-03-12,70
Canada,CAN,2020-03-13,58
Canada,CAN,2020-03-14,93
Canada,CAN,2020-03-15,125
Canada,CAN,2020-03-16,136
Canada,CAN,2020-03-17,187
Canada,CAN,2020-03-18,247
Canada,CAN,2020-03-19,321
Canada,CAN,2020-03-20,466
Canada,CAN,2020-03-21,708
Canada,CAN,2020-03-22,795
Canada,CAN,2020-03-23,1109
Canada,CAN,2020-03-24,1181
Canada,CAN,2020-03-25,1322
Canada,CAN,2020-03-26,1535
Canada,CAN,2020-03-27,2816
Canada,CAN,2020-03-28,3172
Canada,CAN,2020-03-29,3704
Canada,CAN,2020-03-30,4084
Canada,CAN,2020-03-31,4825
Canada,CAN,2020-04-01,5778
Canada,CAN,2020-04-02,6577
Canada,CAN,2020-04-03,6210
Canada,CAN,2020-04-04,7250
Canada,CAN,2020-04-05,7844
Canada,CAN,2020-04-06,8496
Canada,CAN,2020-04-07,9241
Canada,CAN,2020-04-08,9229
Canada,CAN,2020-04-09,9347
Canada,CAN,2020-04-10,9679
Canada,CAN,2020-04-11,9480
Canada,CAN,2020-04-12,9614
Canada,CAN,2020-04-13,9419
Canada,CAN,2020-04-14,8869
Canada,CAN,2020-04-15,9010
Canada,CAN,2020-04-16,9163
Canada,CAN,2020-04-17,9090
Canada,CAN,2020-04-18,9333
Canada,CAN,2020-04-19,9739
Canada,CAN,2020-04-20,10039
Canada,CAN,2020-04-21,10411
Canada,CAN,2020-04-22,11159
Canada,CAN,2020-04-23,11366
Canada,CAN,2020-04-24,11815
Canada,CAN,2020-04-25,12018
Canada,CAN,2020-04-26,12005
Canada,CAN,2020-04-27,12001
Canada,CAN,2020-04-28,12108
Canada,CAN,2020-04-29,11667
Canada,CAN,2020-04-30,11603
Canada,CAN,2020-05-01,11408
Canada,CAN,2020-05-02,11126
Canada,CAN,2020-05-03,11173
Canada,CAN,2020-05-04,11362
Canada,CAN,2020-05-05,12579
Canada,CAN,2020-05-06,12272
Canada,CAN,2020-05-07,12020
Canada,CAN,2020-05-08,11897
Canada,CAN,2020-05-09,11685
Canada,CAN,2020-05-10,11372
Canada,CAN,2020-05-11,10987
Canada,CAN,2020-05-12,9373
Canada,CAN,2020-05-13,9208
Canada,CAN,2020-05-14,9109
Canada,CAN,2020-05-15,8781
Canada,CAN,2020-05-16,8566
Canada,CAN,2020-05-17,8180
Canada,CAN,2020-05-18,8163
Canada,CAN,2020-05-19,8155
Canada,CAN,2020-05-20,8092
Canada,CAN,2020-05-21,7957
Canada,CAN,2020-05-22,7847
Canada,CAN,2020-05-23,7837
Canada,CAN,2020-05-24,7867
Canada,CAN,2020-05-25,7757
Canada,CAN,2020-05-26,7697
Canada,CAN,2020-05-27,7639
Canada,CAN,2020-05-28,7535
Canada,CAN,2020-05-29,7396
Canada,CAN,2020-05-30,7188
Canada,CAN,2020-05-31,6938
Canada,CAN,2020-06-01,6569
Canada,CAN,2020-06-02,6248
Canada,CAN,2020-06-03,5994
Canada,CAN,2020-06-04,5763
Canada,CAN,2020-06-05,5566
Canada,CAN,2020-06-06,5214
Canada,CAN,2020-06-07,4917
Canada,CAN,2020-06-08,4867
Canada,CAN,2020-06-09,4752
Canada,CAN,2020-06-10,4539
Canada,CAN,2020-06-11,4243
Canada,CAN,2020-06-12,4040
Canada,CAN,2020-06-13,3804
Canada,CAN,2020-06-14,3608
Canada,CAN,2020-06-15,3353
Canada,CAN,2020-06-16,3088
Canada,CAN,2020-06-17,2903
Canada,CAN,2020-06-18,2814
Canada,CAN,2020-06-19,2728
Canada,CAN,2020-06-20,2690
Canada,CAN,2020-06-21,2686
Canada,CAN,2020-06-22,2609
Canada,CAN,2020-06-23,2550
Canada,CAN,2020-06-24,2490
Canada,CAN,2020-06-25,2496
Canada,CAN,2020-06-26,2389
Canada,CAN,2020-06-27,2402
Canada,CAN,2020-06-28,2165
Canada,CAN,2020-06-29,2013
Canada,CAN,2020-06-30,1913
Canada,CAN,2020-07-01,2281
Canada,CAN,2020-07-02,2241
Canada,CAN,2020-07-03,1962
Canada,CAN,2020-07-04,2149
Canada,CAN,2020-07-05,2296
Canada,CAN,2020-07-06,2284
Canada,CAN,2020-07-07,2285
Canada,CAN,2020-07-08,2016
Canada,CAN,2020-07-09,1962
Canada,CAN,2020-07-10,2229
Canada,CAN,2020-07-11,2033
Canada,CAN,2020-07-12,2035
Canada,CAN,2020-07-13,2030
Canada,CAN,2020-07-14,2055
Canada,CAN,2020-07-15,2221
Canada,CAN,2020-07-16,2320
Canada,CAN,2020-07-17,2394
Canada,CAN,2020-07-18,2460
Canada,CAN,2020-07-19,2544
Canada,CAN,2020-07-20,2653
Canada,CAN,2020-07-21,2748
Canada,CAN,2020-07-22,2969
Canada,CAN,2020-07-23,3209
Canada,CAN,2020-07-24,3411
Canada,CAN,2020-07-25,3406
Canada,CAN,2020-07-26,3535
Canada,CAN,2020-07-27,3555
Canada,CAN,2020-07-28,3571
Canada,CAN,2020-07-29,3471
Canada,CAN,2020-07-30,3296
Canada,CAN,2020-07-31,3165
Canada,CAN,2020-08-01,3126
Canada,CAN,2020-08-02,3105
Canada,CAN,2020-08-03,3042
Canada,CAN,2020-08-04,2972
Canada,CAN,2020-08-05,2433
Canada,CAN,2020-08-06,2797
Canada,CAN,2020-08-07,2780
Canada,CAN,2020-08-08,2761
Canada,CAN,2020-08-09,2672
Canada,CAN,2020-08-10,2621
Canada,CAN,2020-08-11,2566
Canada,CAN,2020-08-12,3100
Canada,CAN,2020-08-13,2629
Canada,CAN,2020-08-14,2657
Canada,CAN,2020-08-15,2688
Canada,CAN,2020-08-16,2682
Canada,CAN,2020-08-17,2683
Canada,CAN,2020-08-18,2651
Canada,CAN,2020-08-19,2755
Canada,CAN,2020-08-20,2748
Canada,CAN,2020-08-21,2661
Canada,CAN,2020-08-22,2639
Canada,CAN,2020-08-23,2720
Canada,CAN,2020-08-24,2740
Canada,CAN,2020-08-25,2809
Canada,CAN,2020-08-26,2774
Canada,CAN,2020-08-27,2815
Canada,CAN,2020-08-28,2927
Canada,CAN,2020-08-29,2975
Canada,CAN,2020-08-30,2938
Canada,CAN,2020-08-31,3044
Canada,CAN,2020-09-01,3044
Canada,CAN,2020-09-02,3302
Canada,CAN,2020-09-03,3456
Canada,CAN,2020-09-04,3506
Canada,CAN,2020-09-05,3645
Canada,CAN,2020-09-06,3814
Canada,CAN,2020-09-07,3822
Canada,CAN,2020-09-08,3955
Canada,CAN,2020-09-09,3194
Canada,CAN,2020-09-10,4323
Canada,CAN,2020-09-11,4371
Canada,CAN,2020-09-12,4431
Canada,CAN,2020-09-13,4502
Canada,CAN,2020-09-14,4646
Canada,CAN,2020-09-15,4764
Canada,CAN,2020-09-16,5868
Canada,CAN,2020-09-17,5055
Canada,CAN,2020-09-18,5453
Canada,CAN,2020-09-19,5943
Canada,CAN,2020-09-20,6285
Canada,CAN,2020-09-21,6633
Canada,CAN,2020-09-22,6990
Canada,CAN,2020-09-23,7405
Canada,CAN,2020-09-24,7860
Canada,CAN,2020-09-25,8006
Canada,CAN,2020-09-26,8227
Canada,CAN,2020-09-27,8545
Canada,CAN,2020-09-28,8897
Canada,CAN,2020-09-29,9476
Canada,CAN,2020-09-30,9886
Canada,CAN,2020-10-01,10298
Canada,CAN,2020-10-02,11005
Canada,CAN,2020-10-03,11441
Canada,CAN,2020-10-04,12203
Canada,CAN,2020-10-05,12800
Canada,CAN,2020-10-06,13031
Canada,CAN,2020-10-07,13659
Canada,CAN,2020-10-08,14362
Canada,CAN,2020-10-09,14365
Canada,CAN,2020-10-10,15024
Canada,CAN,2020-10-11,15458
Canada,CAN,2020-10-12,15708
Canada,CAN,2020-10-13,15708
Canada,CAN,2020-10-14,13879
Canada,CAN,2020-10-15,15558
Canada,CAN,2020-10-16,16262
Canada,CAN,2020-10-17,16171
Canada,CAN,2020-10-18,15989
Canada,CAN,2020-10-19,16142
Canada,CAN,2020-10-20,16284
Canada,CAN,2020-10-21,18598
Canada,CAN,2020-10-22,16807
Canada,CAN,2020-10-23,16975
Canada,CAN,2020-10-24,17418
Canada,CAN,2020-10-25,17626
Canada,CAN,2020-10-26,17638
Canada,CAN,2020-10-27,17956
Canada,CAN,2020-10-28,18776
Canada,CAN,2020-10-29,19199
Canada,CAN,2020-10-30,19226
Canada,CAN,2020-10-31,19394
Canada,CAN,2020-11-01,20267
Canada,CAN,2020-11-02,21485
Canada,CAN,2020-11-03,22584
Canada,CAN,2020-11-04,21748
Canada,CAN,2020-11-05,22048
Canada,CAN,2020-11-06,22632
Canada,CAN,2020-11-07,23598
Canada,CAN,2020-11-08,23810
Canada,CAN,2020-11-09,24611
Canada,CAN,2020-11-10,25961
Canada,CAN,2020-11-11,26774
Canada,CAN,2020-11-12,28102
Canada,CAN,2020-11-13,29378
Canada,CAN,2020-11-14,30437
Canada,CAN,2020-11-15,31509
Canada,CAN,2020-11-16,32530
Canada,CAN,2020-11-17,32741
Canada,CAN,2020-11-18,33457
Canada,CAN,2020-11-19,33431
Canada,CAN,2020-11-20,33513
Canada,CAN,2020-11-21,33174
Canada,CAN,2020-11-22,33401
Canada,CAN,2020-11-23,33839
Canada,CAN,2020-11-24,34452
Canada,CAN,2020-11-25,35363
Canada,CAN,2020-11-26,35976
Canada,CAN,2020-11-27,36357
Canada,CAN,2020-11-28,37346
Canada,CAN,2020-11-29,38345
Canada,CAN,2020-11-30,39136
Canada,CAN,2020-12-01,40194
Canada,CAN,2020-12-02,40584
Canada,CAN,2020-12-03,41024
Canada,CAN,2020-12-04,42309
Canada,CAN,2020-12-05,43171
Canada,CAN,2020-12-06,43504
Canada,CAN,2020-12-07,44007
Canada,CAN,2020-12-08,44518
Canada,CAN,2020-12-09,44914
Canada,CAN,2020-12-10,45566
Canada,CAN,2020-12-11,45554
Canada,CAN,2020-12-12,45800
Canada,CAN,2020-12-13,46271
Canada,CAN,2020-12-14,45982
Canada,CAN,2020-12-15,45575
Canada,CAN,2020-12-16,45807
Canada,CAN,2020-12-17,46178
Canada,CAN,2020-12-18,46299
Canada,CAN,2020-12-19,46568
Canada,CAN,2020-12-20,46504
Canada,CAN,2020-12-21,46689
Canada,CAN,2020-12-22,46802
Canada,CAN,2020-12-23,46452
Canada,CAN,2020-12-24,46296
Canada,CAN,2020-12-25,46725
Canada,CAN,2020-12-26,46513
Canada,CAN,2020-12-27,43898
Canada,CAN,2020-12-28,45132
Canada,CAN,2020-12-29,44342
Canada,CAN,2020-12-30,43751
Canada,CAN,2020-12-31,43996
Canada,CAN,2021-01-01,44628
Canada,CAN,2021-01-02,46278
Canada,CAN,2021-01-03,49698
Canada,CAN,2021-01-04,49006
Canada,CAN,2021-01-05,50240
Canada,CAN,2021-01-06,52361
Canada,CAN,2021-01-07,53367
Canada,CAN,2021-01-08,54262
Canada,CAN,2021-01-09,54156
Canada,CAN,2021-01-10,55410
Canada,CAN,2021-01-11,56638
Canada,CAN,2021-01-12,57821
Canada,CAN,2021-01-13,56759
Canada,CAN,2021-01-14,55599
Canada,CAN,2021-01-15,54087
Canada,CAN,2021-01-16,53312
Canada,CAN,2021-01-17,51355
Canada,CAN,2021-01-18,49753
Canada,CAN,2021-01-19,48513
Canada,CAN,2021-01-20,46889
Canada,CAN,2021-01-21,45281
Canada,CAN,2021-01-22,44165
Canada,CAN,2021-01-23,42555
Canada,CAN,2021-01-24,41703
Canada,CAN,2021-01-25,40291
Canada,CAN,2021-01-26,38534
Canada,CAN,2021-01-27,37939
Canada,CAN,2021-01-28,37271
Canada,CAN,2021-01-29,35731
Canada,CAN,2021-01-30,34653
Canada,CAN,2021-01-31,33386
Canada,CAN,2021-02-01,32398
Canada,CAN,2021-02-02,31472
Canada,CAN,2021-02-03,30578
Canada,CAN,2021-02-04,29395
Canada,CAN,2021-02-05,28425
Canada,CAN,2021-02-06,27631
Canada,CAN,2021-02-07,26963
Canada,CAN,2021-02-08,26029
Canada,CAN,2021-02-09,25300
Canada,CAN,2021-02-10,24531
Canada,CAN,2021-02-11,24380
Canada,CAN,2021-02-12,24331
Canada,CAN,2021-02-13,23429
Canada,CAN,2021-02-14,22550
Canada,CAN,2021-02-15,22320
Canada,CAN,2021-02-16,21514
Canada,CAN,2021-02-17,21069
Canada,CAN,2021-02-18,20779
Canada,CAN,2021-02-19,20199
Canada,CAN,2021-02-20,20332
Canada,CAN,2021-02-21,20280
Canada,CAN,2021-02-22,20000
Canada,CAN,2021-02-23,19963
Canada,CAN,2021-02-24,20319
Canada,CAN,2021-02-25,20722
Canada,CAN,2021-02-26,21013
Canada,CAN,2021-02-27,20833
Canada,CAN,2021-02-28,20961
Canada,CAN,2021-03-01,21037
Canada,CAN,2021-03-02,21064
Canada,CAN,2021-03-03,20782
Canada,CAN,2021-03-04,20449
Canada,CAN,2021-03-05,20365
Canada,CAN,2021-03-06,20063
Canada,CAN,2021-03-07,20207
Canada,CAN,2021-03-08,19788
Canada,CAN,2021-03-09,19961
Canada,CAN,2021-03-10,20402
Canada,CAN,2021-03-11,20765
Canada,CAN,2021-03-12,21176
Canada,CAN,2021-03-13,21366
Canada,CAN,2021-03-14,21462
Canada,CAN,2021-03-15,22125
Canada,CAN,2021-03-16,22545
Canada,CAN,2021-03-17,22354
Canada,CAN,2021-03-18,22353
Canada,CAN,2021-03-19,22514
Canada,CAN,2021-03-20,23091
Canada,CAN,2021-03-21,23846
Canada,CAN,2021-03-22,24317
Canada,CAN,2021-03-23,24738
Canada,CAN,2021-03-24,25667
Canada,CAN,2021-03-25,26454
Canada,CAN,2021-03-26,27111
Canada,CAN,2021-03-27,28712
Canada,CAN,2021-03-28,29593
Canada,CAN,2021-03-29,30947
Canada,CAN,2021-03-30,32207
Canada,CAN,2021-03-31,33006
Canada,CAN,2021-04-01,34278
Canada,CAN,2021-04-02,35750
Canada,CAN,2021-04-03,36355
Canada,CAN,2021-04-04,38181
Canada,CAN,2021-04-05,39639
Canada,CAN,2021-04-06,40961
Canada,CAN,2021-04-07,42654
Canada,CAN,2021-04-08,44296
Canada,CAN,2021-04-09,45929
Canada,CAN,2021-04-10,48119
Canada,CAN,2021-04-11,50441
Canada,CAN,2021-04-12,52161
Canada,CAN,2021-04-13,54369
Canada,CAN,2021-04-14,56641
Canada,CAN,2021-04-15,57663
Canada,CAN,2021-04-16,59115
Canada,CAN,2021-04-17,60690
Canada,CAN,2021-04-18,60788
Canada,CAN,2021-04-19,61113
Canada,CAN,2021-04-20,60981
Canada,CAN,2021-04-21,60753
Canada,CAN,2021-04-22,60486
Canada,CAN,2021-04-23,60307
Canada,CAN,2021-04-24,59118
Canada,CAN,2021-04-25,58515
Canada,CAN,2021-04-26,57953
Canada,CAN,2021-04-27,57258
Canada,CAN,2021-04-28,56150
Canada,CAN,2021-04-29,55944
Canada,CAN,2021-04-30,55274
Canada,CAN,2021-05-01,55236
Canada,CAN,2021-05-02,54838
Canada,CAN,2021-05-03,54983
Canada,CAN,2021-05-04,54982
Canada,CAN,2021-05-05,55344
Canada,CAN,2021-05-06,54963
Canada,CAN,2021-05-07,54604
Canada,CAN,2021-05-08,54262
Canada,CAN,2021-05-09,53748
Canada,CAN,2021-05-10,52696
Canada,CAN,2021-05-11,52165
Canada,CAN,2021-05-12,50938
Canada,CAN,2021-05-13,49632
Canada,CAN,2021-05-14,48454
Canada,CAN,2021-05-15,47072
Canada,CAN,2021-05-16,45246
Canada,CAN,2021-05-17,43558
Canada,CAN,2021-05-18,41657
Canada,CAN,2021-05-19,39907
Canada,CAN,2021-05-20,38559
Canada,CAN,2021-05-21,36594
Canada,CAN,2021-05-22,35027
Canada,CAN,2021-05-23,33709
Canada,CAN,2021-05-24,31999
Canada,CAN,2021-05-25,30341
Canada,CAN,2021-05-26,28904
Canada,CAN,2021-05-27,27372
Canada,CAN,2021-05-28,25717
Canada,CAN,2021-05-29,23630
Canada,CAN,2021-05-30,22152
Canada,CAN,2021-05-31,20870
Canada,CAN,2021-06-01,19605
Canada,CAN,2021-06-02,18563
Canada,CAN,2021-06-03,17699
Canada,CAN,2021-06-04,17169
Canada,CAN,2021-06-05,16373
Canada,CAN,2021-06-06,15229
Canada,CAN,2021-06-07,14398
Canada,CAN,2021-06-08,13446
Canada,CAN,2021-06-09,12569
Canada,CAN,2021-06-10,12199
Canada,CAN,2021-06-11,11540
Canada,CAN,2021-06-12,10850
Canada,CAN,2021-06-13,10215
Canada,CAN,2021-06-14,9713
Canada,CAN,2021-06-15,9425
Canada,CAN,2021-06-16,9142
Canada,CAN,2021-06-17,8681
Canada,CAN,2021-06-18,8326
Canada,CAN,2021-06-19,7954
Canada,CAN,2021-06-20,7541
Canada,CAN,2021-06-21,7115
Canada,CAN,2021-06-22,6684
Canada,CAN,2021-06-23,6295
Canada,CAN,2021-06-24,6109
Canada,CAN,2021-06-25,5786
Canada,CAN,2021-06-26,5387
Canada,CAN,2021-06-27,5043
Canada,CAN,2021-06-28,4752
Canada,CAN,2021-06-29,4455
Canada,CAN,2021-06-30,4555
Canada,CAN,2021-07-01,4536
Canada,CAN,2021-07-02,4359
Canada,CAN,2021-07-03,4255
Canada,CAN,2021-07-04,4015
Canada,CAN,2021-07-05,3763
Canada,CAN,2021-07-06,3782
Canada,CAN,2021-07-07,3501
Canada,CAN,2021-07-08,3337
Canada,CAN,2021-07-09,3343
Canada,CAN,2021-07-10,3306
Canada,CAN,2021-07-11,3648
Canada,CAN,2021-07-12,3623
Canada,CAN,2021-07-13,3574
Canada,CAN,2021-07-14,3467
Canada,CAN,2021-07-15,3365
Canada,CAN,2021-07-16,3192
Canada,CAN,2021-07-17,3050
Canada,CAN,2021-07-18,2677
Canada,CAN,2021-07-19,2666
Canada,CAN,2021-07-20,2689
Canada,CAN,2021-07-21,2682
Canada,CAN,2021-07-22,2685
Canada,CAN,2021-07-23,2704
Canada,CAN,2021-07-24,2849
Canada,CAN,2021-07-25,3070
Canada,CAN,2021-07-26,3207
Canada,CAN,2021-07-27,3384
Canada,CAN,2021-07-28,3555
Canada,CAN,2021-07-29,3794
Canada,CAN,2021-07-30,4159
Canada,CAN,2021-07-31,4483
Canada,CAN,2021-08-01,4772
Canada,CAN,2021-08-02,5024
Canada,CAN,2021-08-03,5435
Canada,CAN,2021-08-04,5700
Canada,CAN,2021-08-05,5859
Canada,CAN,2021-08-06,6052
Canada,CAN,2021-08-07,6605
Canada,CAN,2021-08-08,7218
Canada,CAN,2021-08-09,7816
Canada,CAN,2021-08-10,8540
Canada,CAN,2021-08-11,9048
Canada,CAN,2021-08-12,9657
Canada,CAN,2021-08-13,10560
Canada,CAN,2021-08-14,11254
Canada,CAN,2021-08-15,12150
Canada,CAN,2021-08-16,13042
Canada,CAN,2021-08-17,13117
Canada,CAN,2021-08-18,13887
Canada,CAN,2021-08-19,14321
Canada,CAN,2021-08-20,14878
Canada,CAN,2021-08-21,15469
Canada,CAN,2021-08-22,16015
Canada,CAN,2021-08-23,16634
Canada,CAN,2021-08-24,17592
Canada,CAN,2021-08-25,17671
Canada,CAN,2021-08-26,18224
Canada,CAN,2021-08-27,19132
Canada,CAN,2021-08-28,19764
Canada,CAN,2021-08-29,20570
Canada,CAN,2021-08-30,21610
Canada,CAN,2021-08-31,21934
Canada,CAN,2021-09-01,22611
Canada,CAN,2021-09-02,23187
Canada,CAN,2021-09-03,23699
Canada,CAN,2021-09-04,24383
Canada,CAN,2021-09-05,24776
Canada,CAN,2021-09-06,24881
Canada,CAN,2021-09-07,25848
Canada,CAN,2021-09-08,26071
Canada,CAN,2021-09-09,26481
Canada,CAN,2021-09-10,26284
Canada,CAN,2021-09-11,26414
Canada,CAN,2021-09-12,26881
Canada,CAN,2021-09-13,27719
Canada,CAN,2021-09-14,27810
Canada,CAN,2021-09-15,28749
Canada,CAN,2021-09-16,29474
Canada,CAN,2021-09-17,30116
Canada,CAN,2021-09-18,30627
Canada,CAN,2021-09-19,31093
Canada,CAN,2021-09-20,30768
Canada,CAN,2021-09-21,30878
Canada,CAN,2021-09-22,30838
Canada,CAN,2021-09-23,30612
Canada,CAN,2021-09-24,30181
Canada,CAN,2021-09-25,30110
Canada,CAN,2021-09-26,29621
Canada,CAN,2021-09-27,30037
Canada,CAN,2021-09-28,30035
Canada,CAN,2021-09-29,30457
Canada,CAN,2021-09-30,30127
Canada,CAN,2021-10-01,30553
Canada,CAN,2021-10-02,30523
Canada,CAN,2021-10-03,30335
Canada,CAN,2021-10-04,29810
Canada,CAN,2021-10-05,29111
Canada,CAN,2021-10-06,28235
Canada,CAN,2021-10-07,27561
Canada,CAN,2021-10-08,26999
Canada,CAN,2021-10-09,26511
Canada,CAN,2021-10-10,26222
Canada,CAN,2021-10-11,25496
Canada,CAN,2021-10-12,25392
Canada,CAN,2021-10-13,24646
Canada,CAN,2021-10-14,24155
Canada,CAN,2021-10-15,23079
Canada,CAN,2021-10-16,22172
Canada,CAN,2021-10-17,21482
Canada,CAN,2021-10-18,21128
Canada,CAN,2021-10-19,20492
Canada,CAN,2021-10-20,20107
Canada,CAN,2021-10-21,20041
Canada,CAN,2021-10-22,20043
Canada,CAN,2021-10-23,19744
Canada,CAN,2021-10-24,19068
Canada,CAN,2021-10-25,18272
Canada,CAN,2021-10-26,17658
Canada,CAN,2021-10-27,17242
Canada,CAN,2021-10-28,16758
Canada,CAN,2021-10-29,16612
Canada,CAN,2021-10-30,16384
Canada,CAN,2021-10-31,16214
Canada,CAN,2021-11-01,16038
Canada,CAN,2021-11-02,15814
Canada,CAN,2021-11-03,15895
Canada,CAN,2021-11-04,15975
Canada,CAN,2021-11-05,15703
Canada,CAN,2021-11-06,15614
Canada,CAN,2021-11-07,15555
Canada,CAN,2021-11-08,15934
Canada,CAN,2021-11-09,16320
Canada,CAN,2021-11-10,16521
Canada,CAN,2021-11-11,17055
Canada,CAN,2021-11-12,17432
Canada,CAN,2021-11-13,17571
Canada,CAN,2021-11-14,17666
Canada,CAN,2021-11-15,17550
Canada,CAN,2021-11-16,17418
Canada,CAN,2021-11-17,17451
Canada,CAN,2021-11-18,16979
Canada,CAN,2021-11-19,16800
Canada,CAN,2021-11-20,16838
Canada,CAN,2021-11-21,17085
Canada,CAN,2021-11-22,17342
Canada,CAN,2021-11-23,17493
Canada,CAN,2021-11-24,17627
Canada,CAN,2021-11-25,17947
Canada,CAN,2021-11-26,18131
Canada,CAN,2021-11-27,18255
Canada,CAN,2021-11-28,19737
Canada,CAN,2021-11-29,19862
Canada,CAN,2021-11-30,20020
Canada,CAN,2021-12-01,20047
Canada,CAN,2021-12-02,20164
Canada,CAN,2021-12-03,20704
Canada,CAN,2021-12-04,21048
Canada,CAN,2021-12-05,20188
Canada,CAN,2021-12-06,20776
Canada,CAN,2021-12-07,21558
Canada,CAN,2021-12-08,22102
Canada,CAN,2021-12-09,22717
Canada,CAN,2021-12-10,23101
Canada,CAN,2021-12-11,24137
Canada,CAN,2021-12-12,25396
Canada,CAN,2021-12-13,26717
Canada,CAN,2021-12-14,27622
Canada,CAN,2021-12-15,28895
Canada,CAN,2021-12-16,30316
Canada,CAN,2021-12-17,32661
Canada,CAN,2021-12-18,35528
Canada,CAN,2021-12-19,39945
Canada,CAN,2021-12-20,44418
Canada,CAN,2021-12-21,50717
Canada,CAN,2021-12-22,57241
Canada,CAN,2021-12-23,64532
Canada,CAN,2021-12-24,73659
Canada,CAN,2021-12-25,87227
Canada,CAN,2021-12-26,94023
Canada,CAN,2021-12-27,102023
Canada,CAN,2021-12-28,106442
Canada,CAN,2021-12-29,144917
Canada,CAN,2021-12-30,160291
Canada,CAN,2021-12-31,177409
Canada,CAN,2022-01-01,196718
Canada,CAN,2022-01-02,226586
Canada,CAN,2022-01-03,255302
Canada,CAN,2022-01-04,285607
Canada,CAN,2022-01-05,274536
Canada,CAN,2022-01-06,284891
Canada,CAN,2022-01-07,292204
Canada,CAN,2022-01-08,295339
Canada,CAN,2022-01-09,293833
Canada,CAN,2022-01-10,288771
Canada,CAN,2022-01-11,282030
Canada,CAN,2022-01-12,278127
Canada,CAN,2022-01-13,269668
Canada,CAN,2022-01-14,262710
Canada,CAN,2022-01-15,250930
Canada,CAN,2022-01-16,238269
Canada,CAN,2022-01-17,226109
Canada,CAN,2022-01-18,216059
