Entity,Code,Day,Weekly cases
United States,USA,2020-12-15,1484426
United States,USA,2020-12-16,1499539
United States,USA,2020-12-17,1471207
United States,USA,2020-12-18,1490222
United States,USA,2020-12-19,1527892
United States,USA,2020-12-20,1517928
United States,USA,2020-12-21,1503064
United States,USA,2020-12-22,1508218
United States,USA,2020-12-23,1493567
United States,USA,2020-12-24,1492676
United States,USA,2020-12-25,1478610
United States,USA,2020-12-26,1434655
United States,USA,2020-12-27,1360122
United States,USA,2020-12-28,1304952
United States,USA,2020-12-29,1272865
United States,USA,2020-12-30,1266086
United States,USA,2020-12-31,1277231
United States,USA,2021-01-01,1286849
United States,USA,2021-01-02,1313791
United States,USA,2021-01-03,1380995
United States,USA,2021-01-04,1459194
United States,USA,2021-01-05,1510310
United States,USA,2021-01-06,1507850
United States,USA,2021-01-07,1541387
United States,USA,2021-01-08,1563319
United States,USA,2021-01-09,1603592
United States,USA,2021-01-10,1667151
United States,USA,2021-01-11,1698127
United States,USA,2021-01-12,1717153
United States,USA,2021-01-13,1746961
United States,USA,2021-01-14,1722296
United States,USA,2021-01-15,1690924
United States,USA,2021-01-16,1644742
United States,USA,2021-01-17,1589955
United States,USA,2021-01-18,1543172
United States,USA,2021-01-19,1505271
United States,USA,2021-01-20,1455354
United States,USA,2021-01-21,1387811
United States,USA,2021-01-22,1349699
United States,USA,2021-01-23,1313760
United States,USA,2021-01-24,1265861
United States,USA,2021-01-25,1221862
United States,USA,2021-01-26,1176833
United States,USA,2021-01-27,1158219
United States,USA,2021-01-28,1153929
United States,USA,2021-01-29,1124628
United States,USA,2021-01-30,1093806
United States,USA,2021-01-31,1068625
United States,USA,2021-02-01,1041936
United States,USA,2021-02-02,1012320
United States,USA,2021-02-03,1005772
United States,USA,2021-02-04,981159
United States,USA,2021-02-05,930863
United States,USA,2021-02-06,896661
United States,USA,2021-02-07,857250
United States,USA,2021-02-08,828607
United States,USA,2021-02-09,809600
United States,USA,2021-02-10,761283
United States,USA,2021-02-11,731370
United States,USA,2021-02-12,721040
United States,USA,2021-02-13,697968
United States,USA,2021-02-14,670572
United States,USA,2021-02-15,645613
United States,USA,2021-02-16,620095
United States,USA,2021-02-17,597435
United States,USA,2021-02-18,562889
United States,USA,2021-02-19,528320
United States,USA,2021-02-20,497340
United States,USA,2021-02-21,473485
United States,USA,2021-02-22,453774
United States,USA,2021-02-23,442989
United States,USA,2021-02-24,440744
United States,USA,2021-02-25,454035
United States,USA,2021-02-26,462623
United States,USA,2021-02-27,466053
United States,USA,2021-02-28,465751
United States,USA,2021-03-01,468539
United States,USA,2021-03-02,464481
United States,USA,2021-03-03,459774
United States,USA,2021-03-04,443373
United States,USA,2021-03-05,437058
United States,USA,2021-03-06,429919
United States,USA,2021-03-07,420739
United States,USA,2021-03-08,410151
United States,USA,2021-03-09,401339
United States,USA,2021-03-10,392928
United States,USA,2021-03-11,393255
United States,USA,2021-03-12,388967
United States,USA,2021-03-13,383872
United States,USA,2021-03-14,384000
United States,USA,2021-03-15,378564
United States,USA,2021-03-16,382036
United States,USA,2021-03-17,382865
United States,USA,2021-03-18,380583
United States,USA,2021-03-19,378416
United States,USA,2021-03-20,381751
United States,USA,2021-03-21,379551
United States,USA,2021-03-22,385733
United States,USA,2021-03-23,383731
United States,USA,2021-03-24,388427
United States,USA,2021-03-25,394305
United States,USA,2021-03-26,402738
United States,USA,2021-03-27,405006
United States,USA,2021-03-28,417818
United States,USA,2021-03-29,422565
United States,USA,2021-03-30,430593
United States,USA,2021-03-31,440379
United States,USA,2021-04-01,444484
United States,USA,2021-04-02,446030
United States,USA,2021-04-03,454348
United States,USA,2021-04-04,449960
United States,USA,2021-04-05,450452
United States,USA,2021-04-06,442918
United States,USA,2021-04-07,441304
United States,USA,2021-04-08,443172
United States,USA,2021-04-09,448232
United States,USA,2021-04-10,449981
United States,USA,2021-04-11,455950
United States,USA,2021-04-12,460366
United States,USA,2021-04-13,467883
United States,USA,2021-04-14,471918
United States,USA,2021-04-15,480467
United States,USA,2021-04-16,476494
United States,USA,2021-04-17,472558
United States,USA,2021-04-18,467217
United States,USA,2021-04-19,476318
United States,USA,2021-04-20,472416
United States,USA,2021-04-21,447262
United States,USA,2021-04-22,432374
United States,USA,2021-04-23,424769
United States,USA,2021-04-24,414750
United States,USA,2021-04-25,406095
United States,USA,2021-04-26,380581
United States,USA,2021-04-27,372091
United States,USA,2021-04-28,367009
United States,USA,2021-04-29,360004
United States,USA,2021-04-30,351351
United States,USA,2021-05-01,345515
United States,USA,2021-05-02,338407
United States,USA,2021-05-03,335061
United States,USA,2021-05-04,330807
United States,USA,2021-05-05,333561
United States,USA,2021-05-06,325800
United States,USA,2021-05-07,315945
United States,USA,2021-05-08,302994
United States,USA,2021-05-09,292324
United States,USA,2021-05-10,280993
United States,USA,2021-05-11,271938
United States,USA,2021-05-12,263368
United States,USA,2021-05-13,253889
United States,USA,2021-05-14,245132
United States,USA,2021-05-15,242875
United States,USA,2021-05-16,233350
United States,USA,2021-05-17,226166
United States,USA,2021-05-18,220003
United States,USA,2021-05-19,215073
United States,USA,2021-05-20,209639
United States,USA,2021-05-21,201346
United States,USA,2021-05-22,188859
United States,USA,2021-05-23,181609
United States,USA,2021-05-24,173996
United States,USA,2021-05-25,168651
United States,USA,2021-05-26,163959
United States,USA,2021-05-27,160891
United States,USA,2021-05-28,156875
United States,USA,2021-05-29,150897
United States,USA,2021-05-30,147811
United States,USA,2021-05-31,141215
United States,USA,2021-06-01,137535
United States,USA,2021-06-02,132182
United States,USA,2021-06-03,116546
United States,USA,2021-06-04,109119
United States,USA,2021-06-05,105300
United States,USA,2021-06-06,99112
United States,USA,2021-06-07,98218
United States,USA,2021-06-08,96952
United States,USA,2021-06-09,97442
United States,USA,2021-06-10,102821
United States,USA,2021-06-11,106413
United States,USA,2021-06-12,104186
United States,USA,2021-06-13,99565
United States,USA,2021-06-14,97181
United States,USA,2021-06-15,94818
United States,USA,2021-06-16,93195
United States,USA,2021-06-17,91497
United States,USA,2021-06-18,85077
United States,USA,2021-06-19,82637
United States,USA,2021-06-20,80627
United States,USA,2021-06-21,80627
United States,USA,2021-06-22,80953
United States,USA,2021-06-23,81246
United States,USA,2021-06-24,81918
United States,USA,2021-06-25,82539
United States,USA,2021-06-26,84627
United States,USA,2021-06-27,87637
United States,USA,2021-06-28,88581
United States,USA,2021-06-29,90210
United States,USA,2021-06-30,92080
United States,USA,2021-07-01,94306
United States,USA,2021-07-02,92104
United States,USA,2021-07-03,95118
United States,USA,2021-07-04,97037
United States,USA,2021-07-05,96932
United States,USA,2021-07-06,96715
United States,USA,2021-07-07,95424
United States,USA,2021-07-08,99872
United States,USA,2021-07-09,110869
United States,USA,2021-07-10,275821
United States,USA,2021-07-11,286510
United States,USA,2021-07-12,294196
United States,USA,2021-07-13,300459
United States,USA,2021-07-14,320204
United States,USA,2021-07-15,335220
United States,USA,2021-07-16,350883
United States,USA,2021-07-17,207900
United States,USA,2021-07-18,222579
United States,USA,2021-07-19,233843
United States,USA,2021-07-20,245114
United States,USA,2021-07-21,261417
United States,USA,2021-07-22,277479
United States,USA,2021-07-23,300493
United States,USA,2021-07-24,331646
United States,USA,2021-07-25,359027
United States,USA,2021-07-26,380683
United States,USA,2021-07-27,395896
United States,USA,2021-07-28,421946
United States,USA,2021-07-29,456711
United States,USA,2021-07-30,484547
United States,USA,2021-07-31,512206
United States,USA,2021-08-01,547086
United States,USA,2021-08-02,573858
United States,USA,2021-08-03,591840
United States,USA,2021-08-04,623004
United States,USA,2021-08-05,647482
United States,USA,2021-08-06,685166
United States,USA,2021-08-07,713653
United States,USA,2021-08-08,743056
United States,USA,2021-08-09,782741
United States,USA,2021-08-10,818343
United States,USA,2021-08-11,808984
United States,USA,2021-08-12,834128
United States,USA,2021-08-13,850774
United States,USA,2021-08-14,874081
United States,USA,2021-08-15,886464
United States,USA,2021-08-16,906060
United States,USA,2021-08-17,919982
United States,USA,2021-08-18,935887
United States,USA,2021-08-19,950908
United States,USA,2021-08-20,975591
United States,USA,2021-08-21,998812
United States,USA,2021-08-22,1019966
United States,USA,2021-08-23,1021942
United States,USA,2021-08-24,1035711
United States,USA,2021-08-25,1047581
United States,USA,2021-08-26,1059547
United States,USA,2021-08-27,1068289
United States,USA,2021-08-28,1080178
United States,USA,2021-08-29,1094890
United States,USA,2021-08-30,1103088
United States,USA,2021-08-31,1094279
United States,USA,2021-09-01,1112054
United States,USA,2021-09-02,1126441
United States,USA,2021-09-03,1147164
United States,USA,2021-09-04,1144310
United States,USA,2021-09-05,1144251
United States,USA,2021-09-06,1135991
United States,USA,2021-09-07,1143401
United States,USA,2021-09-08,1120805
United States,USA,2021-09-09,1058680
United States,USA,2021-09-10,1032294
United States,USA,2021-09-11,1032591
United States,USA,2021-09-12,1022570
United States,USA,2021-09-13,1034351
United States,USA,2021-09-14,1025107
United States,USA,2021-09-15,1028074
United States,USA,2021-09-16,1075545
United States,USA,2021-09-17,1067432
United States,USA,2021-09-18,1051053
United States,USA,2021-09-19,1037454
United States,USA,2021-09-20,1006485
United States,USA,2021-09-21,987291
United States,USA,2021-09-22,966698
United States,USA,2021-09-23,937532
United States,USA,2021-09-24,907134
United States,USA,2021-09-25,878055
United States,USA,2021-09-26,852294
United States,USA,2021-09-27,825886
United States,USA,2021-09-28,806480
United States,USA,2021-09-29,815421
United States,USA,2021-09-30,797892
United States,USA,2021-10-01,781959
United States,USA,2021-10-02,767745
United States,USA,2021-10-03,755688
United States,USA,2021-10-04,741490
United States,USA,2021-10-05,732891
United States,USA,2021-10-06,717388
United States,USA,2021-10-07,703735
United States,USA,2021-10-08,705161
United States,USA,2021-10-09,694157
United States,USA,2021-10-10,681984
United States,USA,2021-10-11,670605
United States,USA,2021-10-12,662415
United States,USA,2021-10-13,648560
United States,USA,2021-10-14,636399
United States,USA,2021-10-15,614488
United States,USA,2021-10-16,598321
United States,USA,2021-10-17,582237
United States,USA,2021-10-18,574650
United States,USA,2021-10-19,563846
United States,USA,2021-10-20,558207
United States,USA,2021-10-21,549164
United States,USA,2021-10-22,529386
United States,USA,2021-10-23,520086
United States,USA,2021-10-24,508543
United States,USA,2021-10-25,481655
United States,USA,2021-10-26,462067
United States,USA,2021-10-27,474205
United States,USA,2021-10-28,495397
United States,USA,2021-10-29,503062
United States,USA,2021-10-30,518612
United States,USA,2021-10-31,526186
United States,USA,2021-11-01,525022
United States,USA,2021-11-02,522312
United States,USA,2021-11-03,555699
United States,USA,2021-11-04,528505
United States,USA,2021-11-05,523072
United States,USA,2021-11-06,508801
United States,USA,2021-11-07,510211
United States,USA,2021-11-08,511248
United States,USA,2021-11-09,517425
United States,USA,2021-11-10,515969
United States,USA,2021-11-11,524259
United States,USA,2021-11-12,539242
United States,USA,2021-11-13,524039
United States,USA,2021-11-14,557180
United States,USA,2021-11-15,590469
United States,USA,2021-11-16,592538
United States,USA,2021-11-17,609737
United States,USA,2021-11-18,623769
United States,USA,2021-11-19,635830
United States,USA,2021-11-20,686053
United States,USA,2021-11-21,676876
United States,USA,2021-11-22,653794
United States,USA,2021-11-23,658952
United States,USA,2021-11-24,670740
United States,USA,2021-11-25,674891
United States,USA,2021-11-26,675616
United States,USA,2021-11-27,624469
United States,USA,2021-11-28,592394
United States,USA,2021-11-29,598000
United States,USA,2021-11-30,615786
United States,USA,2021-12-01,563887
United States,USA,2021-12-02,583511
United States,USA,2021-12-03,610051
United States,USA,2021-12-04,681197
United States,USA,2021-12-05,751017
United States,USA,2021-12-06,766569
United States,USA,2021-12-07,765346
United States,USA,2021-12-08,855910
United States,USA,2021-12-09,860768
United States,USA,2021-12-10,857401
United States,USA,2021-12-11,850963
United States,USA,2021-12-12,834969
United States,USA,2021-12-13,831584
United States,USA,2021-12-14,834379
United States,USA,2021-12-15,836019
United States,USA,2021-12-16,835913
United States,USA,2021-12-17,852682
United States,USA,2021-12-18,877919
United States,USA,2021-12-19,899109
United States,USA,2021-12-20,922726
United States,USA,2021-12-21,966830
United States,USA,2021-12-22,1047306
United States,USA,2021-12-23,1125182
United States,USA,2021-12-24,1216588
United States,USA,2021-12-25,1332732
United States,USA,2021-12-26,1417419
United States,USA,2021-12-27,1445659
United States,USA,2021-12-28,1554730
United States,USA,2021-12-29,1753066
United States,USA,2021-12-30,1939262
United States,USA,2021-12-31,2175688
United States,USA,2022-01-01,2481523
United States,USA,2022-01-02,2712038
United States,USA,2022-01-03,2899171
United States,USA,2022-01-04,3078745
United States,USA,2022-01-05,3516641
United States,USA,2022-01-06,3859641
United States,USA,2022-01-07,4088122
United States,USA,2022-01-08,4301911
United States,USA,2022-01-09,4682897
United States,USA,2022-01-10,4828683
United States,USA,2022-01-11,4924366
United States,USA,2022-01-12,5287495
United States,USA,2022-01-13,5358520
United States,USA,2022-01-14,5511610
United States,USA,2022-01-15,5605477
United States,USA,2022-01-16,5650933
United States,USA,2022-01-17,5668147
United States,USA,2022-01-18,5600343
United States,USA,2022-01-19,5303288
United States,USA,2022-01-20,5356042
United States,USA,2022-01-21,5280628
United States,USA,2022-01-22,5164815
United States,USA,2022-01-23,5042888
United States,USA,2022-01-24,4905495
United States,USA,2022-01-25,4801705
United States,USA,2022-01-26,4844388
United States,USA,2022-01-27,4481327
United States,USA,2022-01-28,4246086
United States,USA,2022-01-29,4042416
United States,USA,2022-01-30,3789262
United States,USA,2022-01-31,3682870
United States,USA,2022-02-01,3526137
United States,USA,2022-02-02,3091510
United States,USA,2022-02-03,2894736
United States,USA,2022-02-04,2652916
United States,USA,2022-02-05,2430146
United States,USA,2022-02-06,2188710
United States,USA,2022-02-07,2071300
United States,USA,2022-02-08,2009664
United States,USA,2022-02-09,1738501
United States,USA,2022-02-10,1639964
United States,USA,2022-02-11,1532953
United States,USA,2022-02-12,1348693
United States,USA,2022-02-13,1222112
United States,USA,2022-02-14,1185238
United States,USA,2022-02-15,1136564
United States,USA,2022-02-16,1005499
United States,USA,2022-02-17,915658
United States,USA,2022-02-18,824978
United States,USA,2022-02-19,759663
United States,USA,2022-02-20,708156
United States,USA,2022-02-21,681065
United States,USA,2022-02-22,664335
United States,USA,2022-02-23,538455
United States,USA,2022-02-24,545397
United States,USA,2022-02-25,513345
United States,USA,2022-02-26,487932
United States,USA,2022-02-27,458272
United States,USA,2022-02-28,443137
United States,USA,2022-03-01,430132
United States,USA,2022-03-02,457956
United States,USA,2022-03-03,406753
United States,USA,2022-03-04,385875
United States,USA,2022-03-05,362435
United States,USA,2022-03-06,332509
United States,USA,2022-03-07,321139
United States,USA,2022-03-08,311911
United States,USA,2022-03-09,292951
United States,USA,2022-03-10,260304
United States,USA,2022-03-11,253630
United States,USA,2022-03-12,241606
United States,USA,2022-03-13,234332
United States,USA,2022-03-14,232199
United States,USA,2022-03-15,232384
United States,USA,2022-03-16,236076
United States,USA,2022-03-17,229399
United States,USA,2022-03-18,221117
United States,USA,2022-03-19,214678
United States,USA,2022-03-20,208740
United States,USA,2022-03-21,206462
United States,USA,2022-03-22,207374
United States,USA,2022-03-23,185233
United States,USA,2022-03-24,185509
United States,USA,2022-03-25,192841
United States,USA,2022-03-26,195759
United States,USA,2022-03-27,193469
United States,USA,2022-03-28,196099
United States,USA,2022-03-29,195814
United States,USA,2022-03-30,189413
United States,USA,2022-03-31,188720
United States,USA,2022-04-01,191799
United States,USA,2022-04-02,195785
United States,USA,2022-04-03,194464
United States,USA,2022-04-04,193630
United States,USA,2022-04-05,194425
United States,USA,2022-04-06,188928
United States,USA,2022-04-07,198224
United States,USA,2022-04-08,192241
United States,USA,2022-04-09,185984
United States,USA,2022-04-10,201192
United States,USA,2022-04-11,203568
United States,USA,2022-04-12,210334
United States,USA,2022-04-13,217975
United States,USA,2022-04-14,213390
United States,USA,2022-04-15,217283
United States,USA,2022-04-16,246185
United States,USA,2022-04-17,247939
United States,USA,2022-04-18,250703
United States,USA,2022-04-19,252156
United States,USA,2022-04-20,253588
United States,USA,2022-04-21,278217
United States,USA,2022-04-22,289476
United States,USA,2022-04-23,276277
United States,USA,2022-04-24,300721
United States,USA,2022-04-25,307362
United States,USA,2022-04-26,309698
United States,USA,2022-04-27,323553
United States,USA,2022-04-28,334549
United States,USA,2022-04-29,354286
United States,USA,2022-04-30,366692
United States,USA,2022-05-01,378549
United States,USA,2022-05-02,381030
United States,USA,2022-05-03,386701
United States,USA,2022-05-04,400943
United States,USA,2022-05-05,409095
United States,USA,2022-05-06,432487
United States,USA,2022-05-07,450582
United States,USA,2022-05-08,465658
United States,USA,2022-05-09,467237
United States,USA,2022-05-10,472216
United States,USA,2022-05-11,509098
United States,USA,2022-05-12,536781
United States,USA,2022-05-13,564039
United States,USA,2022-05-14,582734
United States,USA,2022-05-15,604955
United States,USA,2022-05-16,606536
United States,USA,2022-05-17,621010
United States,USA,2022-05-18,643423
United States,USA,2022-05-19,672788
United States,USA,2022-05-20,691413
United States,USA,2022-05-21,702438
United States,USA,2022-05-22,734495
United States,USA,2022-05-23,741802
United States,USA,2022-05-24,740454
United States,USA,2022-05-25,727932
United States,USA,2022-05-26,731660
United States,USA,2022-05-27,739156
United States,USA,2022-05-28,742600
United States,USA,2022-05-29,740720
United States,USA,2022-05-30,740365
United States,USA,2022-05-31,730951
United States,USA,2022-06-01,675603
United States,USA,2022-06-02,698243
United States,USA,2022-06-03,685278
United States,USA,2022-06-04,683663
United States,USA,2022-06-05,675627
United States,USA,2022-06-06,687047
United States,USA,2022-06-07,694897
United States,USA,2022-06-08,739036
United States,USA,2022-06-09,735361
United States,USA,2022-06-10,738969
United States,USA,2022-06-11,733375
United States,USA,2022-06-12,741044
United States,USA,2022-06-13,731280
United States,USA,2022-06-14,726686
United States,USA,2022-06-15,718380
United States,USA,2022-06-16,704083
United States,USA,2022-06-17,702699
United States,USA,2022-06-18,694308
United States,USA,2022-06-19,672256
United States,USA,2022-06-20,670402
United States,USA,2022-06-21,667198
United States,USA,2022-06-22,628084
United States,USA,2022-06-23,676566
United States,USA,2022-06-24,667589
United States,USA,2022-06-25,671884
United States,USA,2022-06-26,709637
United States,USA,2022-06-27,717796
United States,USA,2022-06-28,726457
United States,USA,2022-06-29,770743
United States,USA,2022-06-30,739044
United States,USA,2022-07-01,753805
United States,USA,2022-07-02,764792
United States,USA,2022-07-03,773772
United States,USA,2022-07-04,777938
United States,USA,2022-07-05,779956
United States,USA,2022-07-06,729173
United States,USA,2022-07-07,744069
United States,USA,2022-07-08,740861
United States,USA,2022-07-09,748600
United States,USA,2022-07-10,743769
United States,USA,2022-07-11,751168
United States,USA,2022-07-12,762108
United States,USA,2022-07-13,830017
United States,USA,2022-07-14,844463
United States,USA,2022-07-15,854713
United States,USA,2022-07-16,873101
United States,USA,2022-07-17,888229
United States,USA,2022-07-18,890229
United States,USA,2022-07-19,889163
United States,USA,2022-07-20,877194
United States,USA,2022-07-21,872434
United States,USA,2022-07-22,875317
United States,USA,2022-07-23,884779
United States,USA,2022-07-24,908695
United States,USA,2022-07-25,904377
United States,USA,2022-07-26,902906
United States,USA,2022-07-27,907622
United States,USA,2022-07-28,896927
United States,USA,2022-07-29,898874
United States,USA,2022-07-30,895263
United States,USA,2022-07-31,947983
United States,USA,2022-08-01,932637
United States,USA,2022-08-02,915982
United States,USA,2022-08-03,928617
United States,USA,2022-08-04,921286
United States,USA,2022-08-05,910290
United States,USA,2022-08-06,896859
United States,USA,2022-08-07,788051
United States,USA,2022-08-08,783379
United States,USA,2022-08-09,778242
United States,USA,2022-08-10,757831
United States,USA,2022-08-11,733750
United States,USA,2022-08-12,722273
United States,USA,2022-08-13,715992
United States,USA,2022-08-14,701618
United States,USA,2022-08-15,698966
United States,USA,2022-08-16,687257
United States,USA,2022-08-17,687971
United States,USA,2022-08-18,677329
United States,USA,2022-08-19,658987
United States,USA,2022-08-20,648170
United States,USA,2022-08-21,644925
United States,USA,2022-08-22,642960
United States,USA,2022-08-23,649759
United States,USA,2022-08-24,632118
United States,USA,2022-08-25,621478
United States,USA,2022-08-26,632050
United States,USA,2022-08-27,627838
United States,USA,2022-08-28,610329
United States,USA,2022-08-29,610881
United States,USA,2022-08-30,610057
United States,USA,2022-08-31,606605
United States,USA,2022-09-01,606831
United States,USA,2022-09-02,597175
United States,USA,2022-09-03,590674
United States,USA,2022-09-04,580363
United States,USA,2022-09-05,576099
United States,USA,2022-09-06,573281
United States,USA,2022-09-07,517479
United States,USA,2022-09-08,520261
United States,USA,2022-09-09,491019
United States,USA,2022-09-10,472698
United States,USA,2022-09-11,449509
United States,USA,2022-09-12,446728
United States,USA,2022-09-13,442689
United States,USA,2022-09-14,478158
United States,USA,2022-09-15,417147
United States,USA,2022-09-16,414976
United States,USA,2022-09-17,427268
United States,USA,2022-09-18,406901
United States,USA,2022-09-19,402342
United States,USA,2022-09-20,402314
United States,USA,2022-09-21,389193
United States,USA,2022-09-22,380804
United States,USA,2022-09-23,375264
United States,USA,2022-09-24,376899
United States,USA,2022-09-25,368725
United States,USA,2022-09-26,367024
United States,USA,2022-09-27,362131
United States,USA,2022-09-28,354979
United States,USA,2022-09-29,345772
United States,USA,2022-09-30,339968
United States,USA,2022-10-01,327922
United States,USA,2022-10-02,321234
United States,USA,2022-10-03,317565
United States,USA,2022-10-04,316126
United States,USA,2022-10-05,310852
United States,USA,2022-10-06,308120
United States,USA,2022-10-07,294138
United States,USA,2022-10-08,285585
United States,USA,2022-10-09,280584
United States,USA,2022-10-10,279715
United States,USA,2022-10-11,279079
United States,USA,2022-10-12,271130
United States,USA,2022-10-13,271631
United States,USA,2022-10-14,264902
United States,USA,2022-10-15,259292
United States,USA,2022-10-16,251280
United States,USA,2022-10-17,245997
United States,USA,2022-10-18,243928
United States,USA,2022-10-19,253369
United States,USA,2022-10-20,254212
United States,USA,2022-10-21,196748
United States,USA,2022-10-22,317433
United States,USA,2022-10-23,283734
United States,USA,2022-10-24,277684
United States,USA,2022-10-25,266533
United States,USA,2022-10-26,232673
United States,USA,2022-10-27,193674
United States,USA,2022-10-28,448830
United States,USA,2022-10-29,255156
United States,USA,2022-10-30,255156
United States,USA,2022-10-31,255156
United States,USA,2022-11-01,255156
United States,USA,2022-11-02,255156
United States,USA,2022-11-03,255156
United States,USA,2022-11-04,267304
United States,USA,2022-11-05,267304
United States,USA,2022-11-06,267304
United States,USA,2022-11-07,267304
United States,USA,2022-11-08,267304
United States,USA,2022-11-09,267304
United States,USA,2022-11-10,267304
United States,USA,2022-11-11,282897
United States,USA,2022-11-12,282897
United States,USA,2022-11-13,282897
United States,USA,2022-11-14,282897
United States,USA,2022-11-15,282897
United States,USA,2022-11-16,282897
United States,USA,2022-11-17,282897
United States,USA,2022-11-18,274984
United States,USA,2022-11-19,274984
United States,USA,2022-11-20,274984
United States,USA,2022-11-21,274984
United States,USA,2022-11-22,274984
United States,USA,2022-11-23,274984
United States,USA,2022-11-24,274984
United States,USA,2022-11-25,300171
United States,USA,2022-11-26,300171
United States,USA,2022-11-27,300171
United States,USA,2022-11-28,300171
United States,USA,2022-11-29,300171
United States,USA,2022-11-30,300171
United States,USA,2022-12-01,300171
United States,USA,2022-12-02,302599
United States,USA,2022-12-03,302599
United States,USA,2022-12-04,302599
United States,USA,2022-12-05,302599
United States,USA,2022-12-06,302599
United States,USA,2022-12-07,302599
United States,USA,2022-12-08,302599
United States,USA,2022-12-09,462223
United States,USA,2022-12-10,462223
United States,USA,2022-12-11,462223
United States,USA,2022-12-12,462223
United States,USA,2022-12-13,462223
United States,USA,2022-12-14,462223
United States,USA,2022-12-15,462223
United States,USA,2022-12-16,446014
United States,USA,2022-12-17,446014
United States,USA,2022-12-18,446014
United States,USA,2022-12-19,446014
United States,USA,2022-12-20,446014
United States,USA,2022-12-21,446014
United States,USA,2022-12-22,446014
United States,USA,2022-12-23,508009
United States,USA,2022-12-24,508009
United States,USA,2022-12-25,508009
United States,USA,2022-12-26,508009
United States,USA,2022-12-27,508009
United States,USA,2022-12-28,508009
United States,USA,2022-12-29,508009
United States,USA,2022-12-30,392203
United States,USA,2022-12-31,392203
United States,USA,2023-01-01,392203
United States,USA,2023-01-02,392203
United States,USA,2023-01-03,392203
United States,USA,2023-01-04,392203
United States,USA,2023-01-05,392203
United States,USA,2023-01-06,471714
United States,USA,2023-01-07,471714
United States,USA,2023-01-08,471714
United States,USA,2023-01-09,471714
United States,USA,2023-01-10,471714
United States,USA,2023-01-11,471714
United States,USA,2023-01-12,471714
United States,USA,2023-01-13,448092
United States,USA,2023-01-14,448092
United States,USA,2023-01-15,448092
United States,USA,2023-01-16,448092
United States,USA,2023-01-17,448092
United States,USA,2023-01-18,448092
United States,USA,2023-01-19,448092
United States,USA,2023-01-20,308025
United States,USA,2023-01-21,308025
United States,USA,2023-01-22,308025
United States,USA,2023-01-23,308025
United States,USA,2023-01-24,308025
United States,USA,2023-01-25,308025
United States,USA,2023-01-26,308025
United States,USA,2023-01-27,294867
United States,USA,2023-01-28,294867
United States,USA,2023-01-29,294867
United States,USA,2023-01-30,294867
United States,USA,2023-01-31,294867
United States,USA,2023-02-01,294867
United States,USA,2023-02-02,294867
United States,USA,2023-02-03,285402
United States,USA,2023-02-04,285402
United States,USA,2023-02-05,285402
United States,USA,2023-02-06,285402
United States,USA,2023-02-07,285402
United States,USA,2023-02-08,285402
United States,USA,2023-02-09,285402
United States,USA,2023-02-10,278228
United States,USA,2023-02-11,278228
United States,USA,2023-02-12,278228
United States,USA,2023-02-13,278228
United States,USA,2023-02-14,278228
United States,USA,2023-02-15,278228
United States,USA,2023-02-16,278228
United States,USA,2023-02-17,254372
United States,USA,2023-02-18,254372
United States,USA,2023-02-19,254372
United States,USA,2023-02-20,254372
United States,USA,2023-02-21,254372
United States,USA,2023-02-22,254372
United States,USA,2023-02-23,254372
United States,USA,2023-02-24,0
United States,USA,2023-02-25,267168
United States,USA,2023-02-26,267168
United States,USA,2023-02-27,267168
United States,USA,2023-02-28,267168
United States,USA,2023-03-01,267168
United States,USA,2023-03-02,267168
United States,USA,2023-03-03,267168
United States,USA,2023-03-04,227828
United States,USA,2023-03-05,227828
United States,USA,2023-03-06,227828
United States,USA,2023-03-07,227828
United States,USA,2023-03-08,227828
United States,USA,2023-03-09,227828
United States,USA,2023-03-10,227828
United States,USA,2023-03-11,170593
United States,USA,2023-03-12,170593
United States,USA,2023-03-13,170593
United States,USA,2023-03-14,170593
United States,USA,2023-03-15,170593
United States,USA,2023-03-16,170593
United States,USA,2023-03-17,170593
United States,USA,2023-03-18,126613
United States,USA,2023-03-19,126613
United States,USA,2023-03-20,126613
United States,USA,2023-03-21,126613
United States,USA,2023-03-22,126613
United States,USA,2023-03-23,126613
United States,USA,2023-03-24,126613
United States,USA,2023-03-25,152968
United States,USA,2023-03-26,152968
United States,USA,2023-03-27,152968
United States,USA,2023-03-28,152968
United States,USA,2023-03-29,152968
United States,USA,2023-03-30,152968
United States,USA,2023-03-31,152968
United States,USA,2023-04-01,176358
United States,USA,2023-04-02,176358
United States,USA,2023-04-03,176358
United States,USA,2023-04-04,176358
United States,USA,2023-04-05,176358
United States,USA,2023-04-06,176358
United States,USA,2023-04-07,176358
United States,USA,2023-04-08,0
United States,USA,2023-04-09,103472
United States,USA,2023-04-10,103472
United States,USA,2023-04-11,103472
United States,USA,2023-04-12,103472
United States,USA,2023-04-13,103472
United States,USA,2023-04-14,103472
United States,USA,2023-04-15,103472
United States,USA,2023-04-16,104057
United States,USA,2023-04-17,104057
United States,USA,2023-04-18,104057
United States,USA,2023-04-19,104057
United States,USA,2023-04-20,104057
United States,USA,2023-04-21,104057
United States,USA,2023-04-22,104057
United States,USA,2023-04-23,98467
United States,USA,2023-04-24,98467
United States,USA,2023-04-25,98467
United States,USA,2023-04-26,98467
United States,USA,2023-04-27,98467
United States,USA,2023-04-28,98467
